oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SVMSMOTE,0.03,DT,0.958,0.0,0.0,0.028,0.0,0.486,0.0,0.707
SVMSMOTE,0.03,RF,0.98,0.0,0.0,0.006,0.0,0.497,0.0,0.707
SVMSMOTE,0.03,LightGBM,0.984,0.333,0.143,0.004,0.2,0.569,0.25,0.606
SVMSMOTE,0.03,Adaboost,0.97,0.1,0.143,0.018,0.118,0.562,0.249,0.606
SVMSMOTE,0.03,GBDT,0.976,0.143,0.143,0.012,0.143,0.565,0.25,0.606
SMOTUNED,46.64,SVM,0.718,0.007,0.143,0.274,0.014,0.435,0.239,0.636
SMOTUNED,50.11,KNN,0.942,0.0,0.0,0.045,0.0,0.478,0.0,0.708
SMOTUNED,432.33,LR,0.848,0.014,0.143,0.142,0.026,0.5,0.245,0.614
SMOTUNED,48.17,DT,0.92,0.098,0.571,0.075,0.167,0.748,0.706,0.308
SMOTUNED,182.8,RF,0.978,0.0,0.0,0.008,0.0,0.496,0.0,0.707
SMOTUNED,77.67,LightGBM,0.98,0.2,0.143,0.008,0.167,0.567,0.25,0.606
SMOTUNED,179.41,Adaboost,0.97,0.1,0.143,0.018,0.118,0.562,0.249,0.606
SMOTUNED,182.93,GBDT,0.968,0.235,0.571,0.026,0.333,0.773,0.72,0.304
DAZZLE,143.81580114364624,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,143.81580114364624,KNN,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DAZZLE,143.81580114364624,LR,0.976,0.143,0.143,0.012,0.143,0.565,0.25,0.606
DAZZLE,143.81580114364624,DT,0.968,0.091,0.143,0.02,0.111,0.561,0.249,0.606
DAZZLE,143.81580114364624,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,143.81580114364624,LightGBM,0.982,0.25,0.143,0.006,0.182,0.568,0.25,0.606
DAZZLE,143.81580114364624,Adaboost,0.98,0.0,0.0,0.006,0.0,0.497,0.0,0.707
DAZZLE,143.81580114364624,GBDT,0.962,0.0,0.0,0.024,0.0,0.488,0.0,0.707
WGAN,2.94,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,2.94,KNN,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,2.94,LR,0.014,0.014,1.0,1.0,0.028,0.5,0.0,0.707
WGAN,2.94,DT,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
WGAN,2.94,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,2.94,LightGBM,0.986,0.5,0.143,0.002,0.222,0.57,0.25,0.606
WGAN,2.94,Adaboost,0.046,0.014,1.0,0.968,0.029,0.516,0.063,0.684
WGAN,2.94,GBDT,0.976,0.0,0.0,0.01,0.0,0.495,0.0,0.707
RP,0.39162254333496094,SVM,0.978,0.0,0.0,0.008,0.0,0.496,0.0,0.707
RP,0.39162254333496094,KNN,0.952,0.0,0.0,0.034,0.0,0.483,0.0,0.708
RP,0.39162254333496094,LR,0.848,0.014,0.143,0.142,0.026,0.5,0.245,0.614
RP,0.39162254333496094,DT,0.96,0.19,0.571,0.034,0.286,0.768,0.718,0.304
RP,0.39162254333496094,RF,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
RP,0.39162254333496094,LightGBM,0.978,0.167,0.143,0.01,0.154,0.566,0.25,0.606
RP,0.39162254333496094,Adaboost,0.974,0.2,0.286,0.016,0.235,0.635,0.443,0.505
RP,0.39162254333496094,GBDT,0.968,0.235,0.571,0.026,0.333,0.773,0.72,0.304
Howso,92.80498361587524,SVM,0.578,0.014,0.429,0.42,0.028,0.504,0.493,0.501
Howso,92.80498361587524,KNN,0.868,0.016,0.143,0.122,0.029,0.511,0.246,0.612
Howso,92.80498361587524,LR,0.636,0.011,0.286,0.359,0.022,0.463,0.395,0.565
Howso,92.80498361587524,DT,0.65,0.023,0.571,0.349,0.044,0.611,0.609,0.391
Howso,92.80498361587524,RF,0.704,0.027,0.571,0.294,0.051,0.639,0.632,0.368
Howso,92.80498361587524,LightGBM,0.778,0.036,0.571,0.219,0.067,0.676,0.66,0.34
Howso,92.80498361587524,Adaboost,0.706,0.007,0.143,0.286,0.013,0.428,0.238,0.639
Howso,92.80498361587524,GBDT,0.12,0.016,1.0,0.892,0.031,0.554,0.194,0.631
DS,0.40505194664001465,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.40505194664001465,KNN,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.40505194664001465,LR,0.964,0.077,0.143,0.024,0.1,0.559,0.249,0.606
DS,0.40505194664001465,DT,0.966,0.083,0.143,0.022,0.105,0.56,0.249,0.606
DS,0.40505194664001465,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.40505194664001465,LightGBM,0.982,0.0,0.0,0.004,0.0,0.498,0.0,0.707
DS,0.40505194664001465,Adaboost,0.974,0.0,0.0,0.012,0.0,0.494,0.0,0.707
DS,0.40505194664001465,GBDT,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_GC,6.253674507141113,SVM,0.946,0.045,0.143,0.043,0.069,0.55,0.249,0.607
SDV_GC,6.253674507141113,KNN,0.956,0.0,0.0,0.03,0.0,0.485,0.0,0.707
SDV_GC,6.253674507141113,LR,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GC,6.253674507141113,DT,0.962,0.071,0.143,0.026,0.095,0.558,0.249,0.606
SDV_GC,6.253674507141113,RF,0.986,0.5,0.143,0.002,0.222,0.57,0.25,0.606
SDV_GC,6.253674507141113,LightGBM,0.982,0.25,0.143,0.006,0.182,0.568,0.25,0.606
SDV_GC,6.253674507141113,Adaboost,0.96,0.0,0.0,0.026,0.0,0.487,0.0,0.707
SDV_GC,6.253674507141113,GBDT,0.972,0.111,0.143,0.016,0.125,0.563,0.249,0.606
SDV_GAN,26.965479612350464,SVM,0.936,0.037,0.143,0.053,0.059,0.545,0.248,0.607
SDV_GAN,26.965479612350464,KNN,0.97,0.0,0.0,0.016,0.0,0.492,0.0,0.707
SDV_GAN,26.965479612350464,LR,0.986,0.5,0.143,0.002,0.222,0.57,0.25,0.606
SDV_GAN,26.965479612350464,DT,0.97,0.1,0.143,0.018,0.118,0.562,0.249,0.606
SDV_GAN,26.965479612350464,RF,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GAN,26.965479612350464,LightGBM,0.986,0.5,0.143,0.002,0.222,0.57,0.25,0.606
SDV_GAN,26.965479612350464,Adaboost,0.972,0.0,0.0,0.014,0.0,0.493,0.0,0.707
SDV_GAN,26.965479612350464,GBDT,0.982,0.25,0.143,0.006,0.182,0.568,0.25,0.606
